occurrenceID,eventID,basisOfRecord,taxonID,scientificName,recordedBy,occurrenceStatus,individualCount,organismQuantity,organismQuantityType,publicDisplay,dataAccess,lifeStage,sex,reproductiveCondition,behavior,covariateSample,preparations,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,identificationQualifier,identificationVerificationStatus,occurrenceRemarks,materialSampleID,recordNumber,organismRemarks,identificationID,diameter,diameter_flag,height,height_flag,pitchTubes,exitHoles,activeBranchCanker,inactiveBranchCanker,activeBoleCanker,inactiveBoleCanker,deadTop,percentLive,boleChar_text,boleChar_numeric,damageCodes,verbatimLatitude,verbatimLongitude
E54-Tree80,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,5.6,measured,3.4,measured,,,,,,,N,95,N,,,37.4946861,-119.628789
E54-Tree81,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,sparse,,,,,14.2,measured,6,measured,,,,,,,N,80,N,,SPAR,37.49468641,-119.6287906
E54-Tree82,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0,measured,1,measured,,,,,,,N,98,N,,,37.49471946,-119.6287153
E54-Tree83,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,4.8,measured,4,measured,,,,,,,N,92,N,,,37.49472145,-119.628722
E54-Tree84,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,2.1,measured,2.3,measured,,,,,,,N,80,N,,LEAN,37.49472378,-119.6287172
E54-Tree85,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,22.5,measured,13.5,measured,,,,,,,N,97,N,,,37.49471087,-119.6287616
E54-Tree86,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,93.8,measured,36.7,measured,,,,,,,N,94,N,,,37.49472851,-119.6287446
E54-Tree87,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,90,measured,32.2,measured,,,,,,,N,85,N,,,37.49473564,-119.6287341
E54-Tree88,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,10.4,measured,6,measured,,,,,,,Y,0,N,,SD,37.49475465,-119.6287274
E54-Tree89,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,18.1,measured,8.9,measured,,,,,,,N,91,N,,,37.49472549,-119.6287924
E54-Tree90,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,20.7,measured,12.4,measured,,,,,,,Y,0,N,,SD,37.49474836,-119.6287886
E54-Tree91,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,3.8,measured,2.6,measured,,,,,,,N,94,N,,,37.49472414,-119.6288521
E54-Tree92,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,100.7,measured,55.1,measured,,,,,,,N,97,N,,,37.49472547,-119.6288822
E54-Tree93,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0.4,measured,1.37,measured,,,,,,,N,100,N,,,37.4947275,-119.6288692
E54-Tree94,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0.1,measured,1.3,measured,,,,,,,N,95,N,,,37.49473723,-119.6288753
E54-Tree95,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,27.2,measured,15.2,measured,,,,,,,N,98,N,,,37.49473055,-119.6288913
E54-Tree96,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,2.3,measured,1.9,measured,,,,,,,Y,0,N,,SD,37.49474185,-119.6288788
E54-Tree97,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,broken top (red board),,,,,24,measured,7.1,measured,,,,,,,Y,0,N,,SD|BROK,37.49478563,-119.628768
E54-Tree98,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,58.1,measured,15.5,measured,,,,,,,N,91,N,,,37.49477452,-119.6288414
E54-Tree99,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,sparse,,,,,21.3,measured,9,measured,,,,,,,Y,85,N,,DTOP|SPAR,37.49477358,-119.62885
E54-Tree100,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,17.8,measured,9.5,measured,,,,,,,Y,0,N,,SD,37.49481234,-119.6287737
E54-Tree101,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,"on transect left, broken top, used to have old second leader",,,,,52.9,measured,7.4,measured,,,,,,,Y,0,N,,SD|BROK,37.49482238,-119.6287747
E54-Tree102,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,10.5,measured,4.7,measured,,,,,,,Y,0,N,,SD,37.49480409,-119.6288084
E54-Tree103,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,31.4,measured,10.9,measured,,,,,,,Y,0,N,,SD|BROK,37.49479263,-119.6288235
E54-Tree104,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,3.3,measured,2.2,measured,,,,,,,N,87,N,,,37.49479542,-119.6289008
E54-Tree105,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0,measured,1.1,measured,,,,,,,N,96,N,,,37.49484187,-119.6288436
E54-Tree106,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,flagging,,,,,17.1,measured,9.5,measured,,,,,,,N,70,N,,,37.49482814,-119.6289137
E54-Tree107,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,6.2,measured,4.4,measured,,,,,,,N,95,N,,,37.49486616,-119.6288237
E54-Tree108,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,8.3,measured,4.8,measured,,,,,,,Y,0,N,,SD,37.49483452,-119.6289727
E54-Tree109,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,25.9,measured,13,measured,,,,,,,Y,0,N,,SD,37.49483667,-119.628977
E54-Tree110,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0,measured,1.3,measured,,,,,,,Y,0,N,,SD,37.49489608,-119.628849
E54-Tree111,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,thinnish (sparse),,,,,30.9,measured,18.1,measured,,,,,,,N,93,N,,SPAR,37.4945642,-119.6284736
E54-Tree112,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,needle miner,,,,,0.8,measured,1.6,measured,,,,,,,N,97,N,,,37.49458357,-119.6284421
E54-Tree113,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0,measured,1.35,measured,,,,,,,N,98,N,,,37.49458728,-119.6284409
E54-Tree114,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0.11,measured,1.59,measured,,,,,,,N,85,N,,,37.49458756,-119.6284556
E54-Tree115,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,barely foliage,,,,,29.5,measured,16.9,measured,,,,,,,N,10,N,,,37.4945776,-119.6284917
E54-Tree116,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,"yellowing foliage, thin",,,,,18,measured,13.1,measured,,,,,,,N,70,N,,SPAR,37.49457791,-119.6284932
E54-Tree117,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0,measured,1.33,measured,,,,,,,N,95,N,,,37.49455832,-119.6285493
E54-Tree118,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0,measured,1.25,measured,,,,,,,N,97,N,,,37.4945857,-119.6284978
E54-Tree119,54,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,"needle miner, big internode MECH scars healing",,,,,0.8,measured,2.7,measured,,,,,,,N,97,N,,MECH,37.49457666,-119.6285418
E54-Tree120,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,"natural suppression, fire scar",,,,,32.3,measured,17.8,measured,,,,,,,N,99,Y,,FIRE,37.49461445,-119.6284522
E54-Tree121,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,"2 early leaders, split",,,,,2.8,measured,2.4,measured,,,,,,,N,0,N,,,37.49463281,-119.6284622
E54-Tree122,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,2nd leader of 121,,,,,1.3,measured,5.1,measured,,,,,,,N,0,N,,,37.49463358,-119.6284628
E54-Tree123,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,"flaglets, fire scars",,,,,87.2,measured,43,measured,,,,,,,N,96,Y,,FIRE,37.49463745,-119.6284591
E54-Tree124,54,HumanObservation,QUKE,"Quercus kelloggii Newb., 1858",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,healthy,,,,,1.4,measured,9.6,measured,,,,,,,N,100,N,,,37.49465397,-119.6284663
E54-Tree125,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,fire scar,,,,,1,measured,1.77,measured,,,,,,,N,98,Y,,FIRE,37.49461792,-119.6285763
E54-Tree126,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,fire scar,,,,,0,measured,1.22,measured,,,,,,,N,98,Y,,FIRE,37.49461087,-119.6285888
E54-Tree127,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,flaglets,,,,,40.9,measured,20.8,measured,,,,,,,N,92,N,,,37.4946185,-119.6285926
E54-Tree128,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,yellowing,,,,,17.1,measured,15.4,measured,,,,,,,N,80,N,,,37.49461989,-119.6285963
E54-Tree129,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,"mostly dead, few yellow leaves left",,,,,15.9,measured,12.1,measured,,,,,,,N,10,N,,,37.49462252,-119.628593
E54-Tree130,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,some dead needles,,,,,0,measured,1.1,measured,,,,,,,N,96,N,,,37.49463327,-119.6285444
E54-Tree131,54,HumanObservation,QUKE,"Quercus kelloggii Newb., 1858",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,healthy,,,,,0.8,measured,2.7,measured,,,,,,,N,98,N,,MECH,37.49464843,-119.6285347
E54-Tree132,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,12.4,measured,11.1,measured,,,,,,,N,92,N,,MECH|LEAN,37.49468051,-119.6284811
E54-Tree133,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,bent,,,,,1.1,measured,1.8,measured,,,,,,,N,94,N,,,37.49465738,-119.6285402
E54-Tree134,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,1,measured,1.5,measured,,,,,,,N,96,N,,,37.49465566,-119.6285481
E54-Tree135,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0,measured,1.3,measured,,,,,,,N,94,N,,,37.49466432,-119.6285454
E54-Tree136,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0.4,measured,1.4,measured,,,,,,,N,97,N,,,37.4946682,-119.6285352
E54-Tree137,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0.6,measured,1.5,measured,,,,,,,N,97,N,,,37.49466634,-119.628539
E54-Tree138,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0,measured,1.3,measured,,,,,,,N,93,N,,,37.49467578,-119.6285304
E54-Tree139,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,1.8,measured,1.7,measured,,,,,,,N,91,N,,,37.49466815,-119.6285615
E54-Tree140,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,1.1,measured,1.5,measured,,,,,,,N,99,N,,,37.49468662,-119.6285187
E54-Tree141,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,bent,,,,,0,measured,1,measured,,,,,,,N,95,N,,,37.49465669,-119.6285766
E54-Tree142,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,2 flags,,,,,0,measured,1.3,measured,,,,,,,N,87,N,,,37.4946624,-119.6285823
E54-Tree143,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,4.6,measured,2.7,measured,,,,,,,N,99,N,,,37.49465105,-119.6286212
E54-Tree144,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,"crook that looks like old new leader, 2 flags",,,,,0.7,measured,1.4,measured,,,,,,,N,90,N,,CROK,37.49465277,-119.6286067
E54-Tree145,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,2.7,measured,2.3,measured,,,,,,,N,96,N,,,37.49466035,-119.6286018
E54-Tree146,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,flaglets,,,,,49.1,measured,19.9,measured,,,,,,,N,89,N,,,37.49469073,-119.6285496
E54-Tree147,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,2.3,measured,2.3,measured,,,,,,,N,87,N,,MECH,37.49466172,-119.6286121
E54-Tree148,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,2 flags,,,,,4.7,measured,2.5,measured,,,,,,,N,90,N,,LEAN,37.49465411,-119.6286367
E54-Tree149,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,1 flag,,,,,0.7,measured,1.5,measured,,,,,,,N,90,N,,CROK,37.49467237,-119.6286162
E54-Tree150,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0,measured,1.2,measured,,,,,,,N,96,N,,,37.4946623,-119.628635
E54-Tree151,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,1,measured,1.4,measured,,,,,,,N,94,N,,LEAN,37.49465718,-119.6286457
